标题,品牌,名称,SKU,价格,总评数,平均得分,好评数,默认好评,好评率,追评数,视频晒单数,差评数,中评数
联想扬天V330 14英寸超薄本家用商务学生办公独显超极本游戏笔记本手提电脑 定制：A4-9125 8G 1T+128G 2G 套餐一,联想（Lenovo）,联想（Lenovo）扬天V330,55405970136,3299.00,3108,5,1648,1455,0.99,175,0,1,4
联想扬天V330 14英寸超薄本家用商务学生办公独显超极本游戏笔记本手提电脑 定制：A4-9125 8G 512G 2G独显 套餐二,联想（Lenovo）,联想（Lenovo）扬天V330,55405970133,5999.00,3108,5,1648,1455,0.99,175,0,1,4
,,,,,,,,,,,,,
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G电竞版 16G内存 256G固态+1T机械硬盘 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G电竞版 16G内存 256G固态+1T机械硬盘 定制版,48224099916,8599.00,3044,5,2189,1971,0.97,62,100,32,15
惠普（HP）星14 X360系列【10代酷睿新品首发】翻转手写触摸屏轻薄便携笔记本平板二合一办公电脑 银 N5000【核显】 配置一：4G/128G固态+1T【高清屏】,惠普（HP）,惠普（HP）星14 X360系列【10代酷睿新品首发】翻转手写触摸屏轻薄便携笔记本平板二合一办公电脑 银 N5000【核显】 配置一：4G/128G固态+1T【高清屏】,41436545081,3999.00,3083,5,1336,1869,0.99,45,133,4,5
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1660Ti 6G双彩 16G内存 256G固态+1T机械硬盘 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1660Ti 6G双彩 16G内存 256G固态+1T机械硬盘 定制版,28938597438,8399.00,3044,5,2189,1971,0.97,62,100,32,15
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G双彩版 16G内存 512GNVME固态 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G双彩版 16G内存 512GNVME固态 定制版,48224099910,8059.00,3044,5,2189,1971,0.97,62,100,32,15
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1050 4G双彩版 8G内存 512GNVME固态 标配版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1050 4G双彩版 8G内存 512GNVME固态 标配版,28555167430,6559.00,3044,5,2189,1971,0.97,62,100,32,15
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G电竞版 16G内存 512GNVME固态 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G电竞版 16G内存 512GNVME固态 定制版,48224099914,8359.00,3044,5,2189,1971,0.97,62,100,32,15
联想扬天V530S 14英寸窄边框八代i5四核商务办公手提金属超轻薄笔记本电脑MX150高性能独显 i7-8550U 8G 256G固态2G独显 标配,联想（Lenovo）,联想扬天V530S 14英寸窄边框八代i5四核商务办公手提金属超轻薄笔记本电脑MX150高性能独显 i7-8550U 8G 256G固态2G独显 标配,53118318810,5099.00,3304,5,1446,1843,0.97,14,3,22,12
【定制WIN7专业版+光驱】联想笔记本 轻薄本E53-80 15.6英寸商务笔记本电脑 定制：i7-8550U 8G 1T 2G D刻 定制Win7专业版,联想（Lenovo）,【定制WIN7专业版+光驱】联想笔记本 轻薄本E53-80 15.6英寸商务笔记本电脑 定制：i7-8550U 8G 1T 2G D刻 定制Win7专业版,54058703662,5799.00,3075,5,3012,2537,0.99,15,1,2,1
联想小新air 14轻薄笔记本电脑四核锐龙R5手提便携商务办公游戏家用学生上网超极本2019新款 定制:锐龙R5-3500U/8G+256G固态 指纹识别 背光键盘 14英寸 银灰色,联想（Lenovo）,联想（Lenovo）联想小新AIR14锐龙版,40589957948,3699.00,3030,5,2418,1819,0.98,50,29,30,9
联想小新air 14轻薄笔记本电脑四核锐龙R5手提便携商务办公游戏家用学生上网超极本2019新款 标配:锐龙R5-3500U/4G+256G固态 指纹识别 背光键盘 14英寸 银灰色,联想（Lenovo）,联想（Lenovo）联想小新AIR14锐龙版,40589957949,3549.00,3030,5,2418,1819,0.98,50,29,30,9
惠普（HP）星14 X360系列【10代酷睿新品首发】翻转手写触摸屏轻薄便携笔记本平板二合一办公电脑 银 i5-10210U【MX130独显】指纹/背光 爆款三：8G/128G固态+1T【高清屏】,惠普（HP）,惠普（HP）星14 X360系列【10代酷睿新品首发】翻转手写触摸屏轻薄便携笔记本平板二合一办公电脑 银 i5-10210U【MX130独显】指纹/背光 爆款三：8G/128G固态+1T【高清屏】,41436545098,5799.00,3083,5,1336,1869,0.99,45,133,4,5
联想小新air 14轻薄笔记本电脑四核锐龙R5手提便携商务办公游戏家用学生上网超极本2019新款 定制:锐龙R5-3500U/12G+512G固态 指纹识别 背光键盘 14英寸 银灰色,联想（Lenovo）,联想（Lenovo）联想小新AIR14锐龙版,43529888529,3999.00,3030,5,2418,1819,0.98,50,29,30,9
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i5-9300H】 配置三8G 512G固态 GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,45912754940,6199.00,3027,5,1191,1813,0.98,417,99,14,9
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1650 4G双彩版 16G内存 512GNVME固态 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1650 4G双彩版 16G内存 512GNVME固态 定制版,28938597430,7359.00,3044,5,2189,1971,0.97,62,100,32,15
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G电竞版 8G内存 256G固态+1T机械硬盘 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1650 4G电竞版 8G内存 256G固态+1T机械硬盘 定制版,48224099915,8199.00,3044,5,2189,1971,0.97,62,100,32,15
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i7-9750H】 配置三8G 512G固态 GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,48191828640,6999.00,3025,5,1189,1813,0.98,416,99,14,9
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i5-9300H】 配置四8G 512G+1TB GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,45912754941,6499.00,3024,5,1188,1813,0.98,416,99,14,9
惠普（HP）光影精灵5plus 暗影精灵5吃鸡游戏本暗夜精灵畅游人电竞版笔记本电脑 15.6英寸/I7九代/1660ti 6G电竞屏 升级：16G/512G固态+1T机械硬盘,惠普（HP）,惠普（HP）光影精灵5plus 暗影精灵5吃鸡游戏本暗夜精灵畅游人电竞版笔记本电脑 15.6英寸/I7九代/1660ti 6G电竞屏 升级：16G/512G固态+1T机械硬盘,48724846241,8788.00,3219,5,2819,2034,0.98,116,414,28,16
惠普（HP）星14 X360系列【10代酷睿新品首发】翻转手写触摸屏轻薄便携笔记本平板二合一办公电脑 银 i5-10210U【核显】指纹 配置四：8G/256G固态【高清屏】,惠普（HP）,惠普（HP）星14 X360系列【10代酷睿新品首发】翻转手写触摸屏轻薄便携笔记本平板二合一办公电脑 银 i5-10210U【核显】指纹 配置四：8G/256G固态【高清屏】,41436545094,5499.00,3083,5,1336,1869,0.99,45,133,4,5
联想笔记本 小新Air14 超轻薄窄边框全面屏四核增强版超轻薄笔记本电脑商务办公手提上网本满血独显 金色｜i5-8265U 8G 256G/独显 标配 win10,联想（Lenovo）,联想笔记本 小新Air14 超轻薄窄边框全面屏四核增强版超轻薄笔记本电脑商务办公手提上网本满血独显 金色｜i5-8265U 8G 256G/独显 标配 win10,44647708069,5199.00,3027,5,2936,1259,0.97,50,20,34,27
华硕（ASUS）飞行堡垒6/7游戏15.6英寸笔记本电脑1050TI独显FX86/FX95 新品经典【GTX1050Ti-4G独显】i5 【套餐三】8G/1T+128G,华硕（ASUS）,华硕（ASUS）飞行堡垒6/7游戏15.6英寸笔记本电脑1050TI独显FX86/FX95 新品经典【GTX1050Ti-4G独显】i5 【套餐三】8G/1T+128G,30603882629,5499.00,3082,5,2029,1559,0.98,69,24,27,14
联想笔记本 小新Air14 超轻薄窄边框全面屏四核增强版超轻薄笔记本电脑商务办公手提上网本满血独显 金色｜i5-8265U 16G 512G/独显定制 win10,联想（Lenovo）,联想笔记本 小新Air14 超轻薄窄边框全面屏四核增强版超轻薄笔记本电脑商务办公手提上网本满血独显 金色｜i5-8265U 16G 512G/独显定制 win10,44647708073,5899.00,3027,5,2936,1259,0.97,50,20,34,27
【二手9成新】联想Thinkpad X1 Carbon超极本14寸笔记本电脑 超薄商务X1C2015 X1C 2014-i7-8G-240G固态硬盘,联想（Lenovo）,联想（Lenovo）X1 CARBON,26893823956,3899.00,3025,5,1759,2335,0.97,45,49,25,29
【二手9成新】联想Thinkpad X1 Carbon超极本14寸笔记本电脑 超薄商务X1C2015 X1C 2013-i7-8G-240G固态硬盘,联想（Lenovo）,联想（Lenovo）X1 CARBON,32866062339,2399.00,3025,5,1759,2335,0.97,45,49,25,29
【二手9成新】联想Thinkpad X1 Carbon超极本14寸笔记本电脑 超薄商务X1C2015 X1C 2015-i5-8G-240G固态硬盘,联想（Lenovo）,联想（Lenovo）X1 CARBON,26893823958,2899.00,3025,5,1759,2335,0.97,45,49,25,29
【二手9成新】联想Thinkpad X1 Carbon超极本14寸笔记本电脑 超薄商务X1C2015 X1C 2013-i5-4G-120G固态硬盘,联想（Lenovo）,联想（Lenovo）X1 CARBON,32866062337,1699.00,3025,5,1759,2335,0.97,45,49,25,29
【二手9成新】联想Thinkpad X1 Carbon超极本14寸笔记本电脑 超薄商务X1C2015 X1C 2014-i5-8G-240G固态硬盘,联想（Lenovo）,联想（Lenovo）X1 CARBON,26893823954,2299.00,3025,5,1759,2335,0.97,45,49,25,29
联想笔记本 小新Air14 超轻薄窄边框全面屏四核增强版超轻薄笔记本电脑商务办公手提上网本满血独显 蓝色｜i5-8265U 8G 256G/独显 标配 win10,联想（Lenovo）,联想笔记本 小新Air14 超轻薄窄边框全面屏四核增强版超轻薄笔记本电脑商务办公手提上网本满血独显 蓝色｜i5-8265U 8G 256G/独显 标配 win10,26431857461,5199.00,3027,5,2936,1259,0.97,50,20,34,27
联想小新air 14轻薄笔记本电脑四核锐龙R5手提便携商务办公游戏家用学生上网超极本2019新款 定制:锐龙R5-3500U/8G+512G固态 指纹识别 背光键盘 14英寸 银灰色,联想（Lenovo）,联想（Lenovo）联想小新AIR14锐龙版,40589957952,3899.00,3030,5,2418,1819,0.98,50,29,30,9
ThinkPad 联想 E490 14英寸i5/i7商务手提轻薄游戏笔记本电脑 10CD定制i5 8265U 8G/256G+1T,ThinkPad,"ThinkPadE490,2019新款四核",33612336289,5099.00,3017,5,2686,1504,0.99,34,8,7,12
惠普（HP）星14系列笔记本商务14英寸窄边框轻薄便携金属超极本学生办公手提电脑【十代新品首发】 初恋粉【I5 1035G1 独显现货/限量30台】 配置二：8G/256G+1T【背光/指纹】,惠普（HP）,惠普（HP）星14系列笔记本商务14英寸窄边框轻薄便携金属超极本学生办公手提电脑【十代新品首发】 初恋粉【I5 1035G1 独显现货/限量30台】 配置二：8G/256G+1T【背光/指纹】,32673068334,6188.00,3014,5,2429,2366,0.99,30,131,12,9
,,,,,,,,,,,,,
ThinkPad 联想 E490 14英寸i5/i7商务手提轻薄游戏笔记本电脑 0TCD@i5 8G 512G固态 独显 FHD屏 炫酷黑,ThinkPad,ThinkPadE490，2019年新款8代4核,58923153502,5999.00,3059,5,1402,1689,0.99,17,3,3,3
联想小新air 14轻薄笔记本电脑四核锐龙R5手提便携商务办公游戏家用学生上网超极本2019新款 定制:锐龙R5-3500U/12G+256G固态 指纹识别 背光键盘 14英寸 银灰色,联想（Lenovo）,联想（Lenovo）联想小新AIR14锐龙版,40589957953,3899.00,3030,5,2418,1819,0.98,50,29,30,9
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i5-9300H】 配置二8G 256G+1TB GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,48016589895,6299.00,3024,5,1188,1813,0.98,416,99,14,9
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1660Ti 6G电竞 8G内存 512GNVME固态 标配版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H GTX1660Ti 6G电竞 8G内存 512GNVME固态 标配版,30629737229,9059.00,3044,5,2189,1971,0.97,62,100,32,15
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1650 4G电竞版 16G内存 256G固态+1T机械硬盘 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i5-9300H GTX1650 4G电竞版 16G内存 256G固态+1T机械硬盘 定制版,28938597435,7799.00,3044,5,2189,1971,0.97,62,100,32,15
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i7-9750H】 配置六16G 512G固态 GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,48191828643,7499.00,3024,5,1188,1813,0.98,416,99,14,9
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i7-9750H】 配置四8G 512G+1TB GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,48191828641,7299.00,3024,5,1188,1813,0.98,416,99,14,9
惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H RTX2060 6G电竞版 16G内存 512GNVME固态 定制版,惠普（HP）,惠普（HP）暗影精灵5plus 15.6英寸 微边框吃鸡电竞游戏本笔记本电脑 i7-9750H RTX2060 6G电竞版 16G内存 512GNVME固态 定制版,45634057866,9799.00,3044,5,2189,1971,0.97,62,100,32,15
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i7-9750H】 配置七16G 512G+1TB GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,49845486756,7799.00,3024,5,1188,1813,0.98,416,99,14,9
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i5-9300H】 配置六16G 512G固态 GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,45912754942,6699.00,3024,5,1188,1813,0.98,416,99,14,9
惠普（HP）光影精灵5plus 暗影精灵5吃鸡游戏本暗夜精灵畅游人电竞版笔记本电脑 17.3英寸I5 9300H/1650 4G 标配：8G/512G PCI-E固态,惠普（HP）,惠普（HP）光影精灵5plus 暗影精灵5吃鸡游戏本暗夜精灵畅游人电竞版笔记本电脑 17.3英寸I5 9300H/1650 4G 标配：8G/512G PCI-E固态,48724846242,6899.00,3219,5,2819,2034,0.98,116,414,28,16
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i7-9750H】 配置二8G 256G+1TB GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,48191828639,6888.00,3024,5,1188,1813,0.98,416,99,14,9
ThinkPad 联想 E490 14英寸i5/i7商务手提轻薄游戏笔记本电脑 10CD定制i5 8265U 8G/128G+1T,ThinkPad,"ThinkPadE490,2019新款四核",33612336287,4869.00,3015,5,2685,1504,0.99,34,8,6,12
华硕（ASUS）飞行堡垒6/7游戏15.6英寸笔记本电脑1050TI独显FX86/FX95 新品经典【GTX1050Ti-4G独显】i5 【套餐八】16G/1T+512G,华硕（ASUS）,华硕（ASUS）飞行堡垒6/7游戏15.6英寸笔记本电脑1050TI独显FX86/FX95 新品经典【GTX1050Ti-4G独显】i5 【套餐八】16G/1T+512G,30603882633,6499.00,3082,5,2029,1559,0.98,69,24,27,14
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
【二手9成新】戴尔（DELL）商务办公游戏手提笔记本电脑 燃7000/I5-7200U/8G/240G独显,戴尔（DELL）,【二手9成新】戴尔（DELL）商务办公游戏手提笔记本电脑 燃7000/I5-7200U/8G/240G独显,16840222125,3288.00,3261,5,1875,2242,0.95,56,43,59,38
戴尔（DELL） 笔记本灵越5000 5390 13.3英寸超极本金属轻薄家用商用手提笔记本电脑 i5-8265u核显紫色 8G内存 NVMe512G固态 店铺定制,戴尔（DELL）,戴尔（DELL）5390,26747521524,5199.00,2989,5,1829,1725,0.97,87,119,26,17
戴尔（DELL） 笔记本灵越5000 5390 13.3英寸超极本金属轻薄家用商用手提笔记本电脑 i5-8265u核显紫色 8G内存 NVMe256G固态 官网标配,戴尔（DELL）,戴尔（DELL）5390,25787986669,4899.00,2989,5,1829,1725,0.97,87,119,26,17
戴尔（DELL） 笔记本灵越5000 5390 13.3英寸超极本金属轻薄家用商用手提笔记本电脑 i5-8265u 2G独显紫色 8G内存 NVMe 1T固态 店铺定制,戴尔（DELL）,戴尔（DELL）5390,41057863147,5799.00,2989,5,1829,1725,0.97,87,119,26,17
戴尔（DELL） 笔记本灵越5000 5390 13.3英寸超极本金属轻薄家用商用手提笔记本电脑 十代新品i3-10110u 核显 银色 4G内存 NVMe256G固态 店铺定制,戴尔（DELL）,戴尔（DELL）5390,11187890525,3699.00,2989,5,1829,1725,0.97,87,119,26,17
机械师T58 15.6英寸全面游戏本九代i7-9750H/GTX1050独显吃鸡轻薄笔记本电脑手提 竞速版9代i7/8G/128G PCIE固态+1T,机械师（MACHENIKE）,机械师T58 15.6英寸全面游戏本九代i7-9750H/GTX1050独显吃鸡轻薄笔记本电脑手提 竞速版9代i7/8G/128G PCIE固态+1T,10801239696,6599.00,2987,5,2851,524,0.98,165,74,32,18
机械师T58 15.6英寸全面游戏本九代i7-9750H/GTX1050独显吃鸡轻薄笔记本电脑手提 旗舰版9代i7/8G/256G倍音速固态+1T,机械师（MACHENIKE）,机械师T58 15.6英寸全面游戏本九代i7-9750H/GTX1050独显吃鸡轻薄笔记本电脑手提 旗舰版9代i7/8G/256G倍音速固态+1T,29988182822,6899.00,2986,5,2850,524,0.98,165,74,32,18
戴尔（DELL） 笔记本灵越5000 5390 13.3英寸超极本金属轻薄家用商用手提笔记本电脑 十代新品i3-10110u 核显 紫色 4G内存 NVMe256G固态 店铺定制,戴尔（DELL）,戴尔（DELL）5390,11187887882,3799.00,2989,5,1829,1725,0.97,87,119,26,17
联想ThinkPad 2019新款ibm P52S 1KCD 英特尔酷睿移动图形工作站笔记本电脑 定制：酷睿i5 8G 256G+1T 图形显卡,ThinkPad,ThinkPadP52S图形工作站，设计师笔记本电脑,54283235468,8299.00,3195,5,745,2444,0.99,7,0,5,1
ThinkPad 联想 R480  14英寸轻薄便携商务办公手提ibm笔记本电脑E@ 1JCD@i5-7200U/8G/256G 集显 金属A壳 指纹识别,ThinkPad,ThinkPad 联想 R480  14英寸轻薄便携商务办公手提ibm笔记本电脑E@ 1JCD@i5-7200U/8G/256G 集显 金属A壳 指纹识别,45266944313,4288.00,2987,5,1066,1946,0.99,13,0,0,1
华硕（ASUS）飞行堡垒7 15.6英寸手提游戏笔记本电脑 IPS窄边框4G独显游戏本 金属电竞120Hz【新9代i5-9300H】 配置一8G 1TB机械 GTX1650显卡,华硕（ASUS）,华硕（ASUS）飞行堡垒7代,45912754939,5899.00,3024,5,1188,1813,0.98,416,99,14,9
宏碁acer【 官方旗舰店】宏基蜂鸟Swift3 14英寸全面屏超轻薄女学生办公手提游戏笔记本电脑 星光银【背光键盘-指纹】【爆款】 爆款版 i5/8G/256G/PCIE【6倍提速】,宏碁（acer）,宏碁acer【 官方旗舰店】宏基蜂鸟Swift3 14英寸全面屏超轻薄女学生办公手提游戏笔记本电脑 星光银【背光键盘-指纹】【爆款】 爆款版 i5/8G/256G/PCIE【6倍提速】,31687114835,4399.00,2980,5,1550,1684,0.98,220,56,16,14
宏碁acer【 官方旗舰店】宏基蜂鸟Swift3 14英寸全面屏超轻薄女学生办公手提游戏笔记本电脑 玫瑰红【背光键盘-指纹】【限量款】 旗舰版 i5/8G/256G +1T【6倍提速】,宏碁（acer）,宏碁acer【 官方旗舰店】宏基蜂鸟Swift3 14英寸全面屏超轻薄女学生办公手提游戏笔记本电脑 玫瑰红【背光键盘-指纹】【限量款】 旗舰版 i5/8G/256G +1T【6倍提速】,31687114840,4799.00,2980,5,1550,1684,0.98,220,56,16,14
宏碁acer【 官方旗舰店】宏基蜂鸟Swift3 14英寸全面屏超轻薄女学生办公手提游戏笔记本电脑 星空灰【十代i5-1035G1/MX250】 豪华版 i5/8G/512GSSD【升级】,宏碁（acer）,宏碁acer【 官方旗舰店】宏基蜂鸟Swift3 14英寸全面屏超轻薄女学生办公手提游戏笔记本电脑 星空灰【十代i5-1035G1/MX250】 豪华版 i5/8G/512GSSD【升级】,33317005634,5299.00,2980,5,1550,1684,0.98,220,56,16,14
